title,type,runtime,seasons
Creeped Out,Show,25,2
Hilda,Show,25,2
Levius,Show,25,1
My Dead Ex,Show,25,1
Creator'S File: Gold,Show,25,1
The Who Was? Show,Show,25,1
Cowboy Bebop,Show,25,1
My Runway,Show,25,1
Violet Evergarden,Show,25,1
Rascal Does Not Dream Of Bunny Girl Senpai,Show,25,1
Dash & Lily,Show,25,1
Abla Fahita: Drama Queen,Show,25,1
Selection Day,Show,25,1
Blue Period,Show,25,1
Dad Stop Embarrassing Me!,Show,25,1
My Perfect Landing,Show,25,1
Kill La Kill,Show,25,1
Devilman Crybaby,Show,25,1
Super Drags,Show,25,1
Move,Show,25,1
High-Rise Invasion,Show,25,1
Standup And Away! With Brian Regan,Show,25,1
Best.Worst.Weekend.Ever.,Show,25,1
Tiny Creatures,Show,25,1
"Fresh, Fried & Crispy",Show,25,1
How To Be A Cowboy,Show,25,1
Eden,Show,25,1
"Whose Vote Counts, Explained",Show,25,1
Octonauts: Above & Beyond,Show,25,1
Transformers: Botbots,Show,25,1
Den-Noh Coil,Show,25,1
Brainchild,Show,25,1
Legend Quest: Masters Of Myth,Show,25,1
Samurai Rabbit: The Usagi Chronicles,Show,25,1
Chico Bon Bon And The Very Berry Holiday,Movie,25,0
Super Monsters: Once Upon A Rhyme,Movie,25,0
A Storybots Christmas,Movie,25,0
Lego Marvel Spider-Man: Vexed By Venom,Movie,25,0
You Vs. Wild: Out Cold,Movie,25,0
The Fairly Oddparents,Show,24,10
Seinfeld,Show,24,9
Voltron: Legendary Defender,Show,24,8
The Next Step,Show,24,7
Project Mc²,Show,24,6
Degrassi: Next Class,Show,24,6
The Seven Deadly Sins,Show,24,5
Code Lyoko,Show,24,5
Henry Danger,Show,24,5
Bunk'D,Show,24,5
Food Wars! Shokugeki No Soma,Show,24,5
She-Ra And The Princesses Of Power,Show,24,5
Kath & Kim,Show,24,4
Sailor Moon Crystal,Show,24,4
Yowamushi Pedal,Show,24,4
The Thundermans,Show,24,4
Attack On Titan,Show,24,4
Major Dad,Show,24,4
Jurassic World: Camp Cretaceous,Show,24,4
Sofia The First,Show,24,4
The Epic Tales Of Captain Underpants,Show,24,4
Harvey Street Kids,Show,24,4
Magic For Humans,Show,24,3
Code Geass: Lelouch Of The Rebellion,Show,24,3
Magi,Show,24,3
Kuroko'S Basketball,Show,24,3
Ultraman,Show,24,3
Baki,Show,24,3
Lovesick,Show,24,3
Teasing Master Takagi-San,Show,24,3
Luna Petunia,Show,24,3
Treehouse Detectives,Show,24,3
Kipo And The Age Of Wonderbeasts,Show,24,3
Avatar: The Last Airbender,Show,24,3
Kulipari: An Army Of Frogs,Show,24,2
The Sound Of Your Heart,Show,24,2
Kuromukuro,Show,24,2
Kakegurui,Show,24,2
Pacific Rim: The Black,Show,24,2
Komi Can'T Communicate,Show,24,2
Hero Mask,Show,24,2
Blue Exorcist,Show,24,2
The Irregular At Magic High School,Show,24,2
The Haunted Hathaways,Show,24,2
Ajin,Show,24,2
Mobile Suit Gundam: Iron-Blooded Orphans,Show,24,2
Megalobox,Show,24,2
Borges,Show,24,2
Smoking,Show,24,2
Kengan Ashura,Show,24,2
Sick Note,Show,24,2
Tuca & Bertie,Show,24,2
Baki Hanma,Show,24,2
One-Punch Man,Show,24,2
H20: Mermaid Adventures,Show,24,2
Luna Petunia Return To Amazia,Show,24,2
Dragons: Rescue Riders,Show,24,2
Go Dog Go,Show,24,2
The Hollow,Show,24,2
Kibaoh Klashers,Show,24,2
Archibald'S Next Big Thing,Show,24,2
Power Rangers Ninja Steel,Show,24,2
Scams,Show,24,1
Ojo'S In D' House,Show,24,1
Mob Psycho 100,Show,24,1
Misfit: The Series,Show,24,1
Why Are You Like This?,Show,24,1
Mighty Little Bheem: Diwali,Show,24,1
The Could'Ve-Gone-All-The-Way Committee,Show,24,1
Ultramarine Magmell,Show,24,1
Heaven Official'S Blessing,Show,24,1
Neon Genesis Evangelion,Show,24,1
Gurren Lagann,Show,24,1
Everything Sucks!,Show,24,1
Record Of Grancrest War,Show,24,1
Children Of The Whales,Show,24,1
Cyborg 009: Call Of Justice,Show,24,1
A.I.C.O. -Incarnation-,Show,24,1
Last Hope,Show,24,1
Lost Song,Show,24,1
Id-0,Show,24,1
Godzilla Singular Point,Show,24,1
Elves,Show,24,1
Drifting Dragons,Show,24,1
Fate/Apocrypha,Show,24,1
Dragon Pilot: Hisone And Masotan,Show,24,1
Death Note,Show,24,1
Puella Magi Madoka Magica,Show,24,1
Wolverine,Show,24,1
Pretty Smart,Show,24,1
Sam & Cat,Show,24,1
糖糖online,Show,24,1
Amo,Show,24,1
Thus Spoke Kishibe Rohan,Show,24,1
Back Street Girls: Goku Dolls,Show,24,1
Medical Police,Show,24,1
Great Pretender,Show,24,1
Cannon Busters,Show,24,1
Zero,Show,24,1
Dorohedoro,Show,24,1
Record Of Ragnarok,Show,24,1
Dreamworks Shrek'S Swamp Stories,Show,24,1
Flinch,Show,24,1
Country Ever After,Show,24,1
Country Comfort,Show,24,1
My Little Pony: Equestria Girls,Show,24,1
Lego Elves: Secrets Of Elvendale,Show,24,1
Super Monsters Save Christmas,Movie,24,0
Super Monsters: Santa'S Super Monster Helpers,Movie,24,0
An Elf'S Story,Movie,24,0
Super Monsters Save Halloween,Movie,24,0
Super Monsters: Vida'S First Halloween,Movie,24,0
Sharkdog’S Fintastic Halloween,Movie,24,0
One Piece,Show,23,21
Spirit: Riding Free,Show,23,11
Winx Club,Show,23,8
Total Drama Island,Show,23,6
Community,Show,23,6
Naruto,Show,23,6
The Adventures Of Puss In Boots,Show,23,6
Saved By The Bell,Show,23,5
All Hail King Julien,Show,23,5
Dinotrux,Show,23,5
The Mr. Peabody & Sherman Show,Show,23,4
The Good Place,Show,23,4
The Boss Baby: Back In Business,Show,23,4
"Nicky, Ricky, Dicky & Dawn",Show,23,4
Sword Art Online,Show,23,4
Greenhouse Academy,Show,23,4
Charlie'S Colorforms City,Show,23,4
Strawberry Shortcake,Show,23,4
Gabby'S Dollhouse,Show,23,4
Dawn Of The Croods,Show,23,4
Carmen Sandiego,Show,23,4
The Legend Of Korra,Show,23,4
Hunter X Hunter,Show,23,3
Lalaloopsy,Show,23,3
Veggietales In The City,Show,23,3
Skylanders Academy,Show,23,3
Dinotrux: Supercharged,Show,23,3
Kid Cosmic,Show,23,3
Tiffany Haddish Presents: They Ready,Show,23,2
Nagi-Asu: A Lull In The Sea,Show,23,2
Cells At Work!,Show,23,2
Granblue Fantasy: The Animation,Show,23,2
Sexy Beasts,Show,23,2
Dokidoki! Precure,Show,23,2
Reboot: The Guardian Code,Show,23,2
Stretch Armstrong & The Flex Fighters,Show,23,2
That Girl Lay Lay,Show,23,2
Bella And The Bulldogs,Show,23,2
The Bureau Of Magical Things,Show,23,2
Hong Kong West Side Stories,Show,23,2
"Can'T Cope, Won'T Cope",Show,23,2
Pop Team Epic,Show,23,2
Neo Yokio,Show,23,2
The Promised Neverland,Show,23,2
Beastars,Show,23,2
Droppin' Cash: Los Angeles,Show,23,2
Care Bears And Cousins,Show,23,2
Ponysitters Club,Show,23,2
Rhyme Time Town,Show,23,2
Lego Friends: The Power Of Friendship,Show,23,2
Power Rangers Beast Morphers,Show,23,2
Alien Tv,Show,23,2
World Of Winx,Show,23,2
Maverix,Show,23,1
God Eater,Show,23,1
Ouran High School Host Club,Show,23,1
Darwin'S Game,Show,23,1
Bna,Show,23,1
The Unsettling,Show,23,1
Saturday Morning All Star Hits!,Show,23,1
"Money, Explained",Show,23,1
All About The Washingtons,Show,23,1
Re: Mind,Show,23,1
Sirius The Jaeger,Show,23,1
Chicago Party Aunt,Show,23,1
Cooking With Paris,Show,23,1
Magic For Humans Spain,Show,23,1
A Perfect Day For Arsenide,Show,23,1
Q-Force,Show,23,1
Eternally Confused And Eager For Love,Show,23,1
Carole & Tuesday,Show,23,1
"Coronavirus, Explained",Show,23,1
Shaman King,Show,23,1
Anohana: The Flower We Saw That Day,Show,23,1
All Hail King Julien: Exiled,Show,23,1
Super Monsters Back To School,Movie,23,0
True: Friendship Day,Movie,23,0
Power Rangers,Show,22,29
Pokémon,Show,22,24
Chhota Bheem,Show,22,12
The Game,Show,22,10
Meateater,Show,22,10
My Little Pony: Friendship Is Magic,Show,22,9
Yu-Gi-Oh!,Show,22,7
Schitt'S Creek,Show,22,6
Workin' Moms,Show,22,6
"Sister, Sister",Show,22,6
Dragons: Race To The Edge,Show,22,6
The Casketeers,Show,22,5
Scare Tactics,Show,22,5
Kim'S Convenience,Show,22,5
Barbie: Dreamhouse Adventures,Show,22,5
Bo On The Go!,Show,22,4
Documentary Now!,Show,22,4
Two Sentence Horror Stories,Show,22,4
Eastsiders,Show,22,4
Goosebumps,Show,22,4
Transformers: Prime,Show,22,4
Transformers: Rescue Bots,Show,22,4
Miraculous: Tales Of Ladybug & Cat Noir,Show,22,4
Adventures Of Sonic The Hedgehog,Show,22,4
Robozuna,Show,22,3
T@Gged,Show,22,3
Can You Hear Me?,Show,22,3
Man Like Mobeen,Show,22,3
Wakfu,Show,22,3
Pac-Man And The Ghostly Adventures,Show,22,3
Trollhunters: Tales Of Arcadia,Show,22,3
The Deep,Show,22,3
Gameboys,Show,22,2
Swordgai The Animation,Show,22,2
Persona,Show,22,2
My Babysitter'S A Vampire,Show,22,2
Richie Rich,Show,22,2
Rainbow Rangers,Show,22,2
Smile Precure!,Show,22,2
3below: Tales Of Arcadia,Show,22,2
Buddy Thunderstruck,Show,22,2
Samurai Gourmet,Show,22,1
Erased,Show,22,1
Headspace Guide To Meditation,Show,22,1
Time: The Kalief Browder Story,Show,22,1
We Speak Dance,Show,22,1
"Sex, Explained",Show,22,1
Revisions,Show,22,1
Fangbone!,Show,22,1
Lego Jurassic World: Legend Of Isla Nublar,Show,22,1
History 101,Show,22,1
Twelve Forever,Show,22,1
Lego Jurassic World: The Secret Exhibit,Show,22,1
Taarak Mehta Kka Chhota Chashmah,Show,22,1
Lego Marvel Avengers: Climate Conundrum,Show,22,1
Dogs In Space,Show,22,1
Pokémon Journeys: The Series,Show,22,1
Spirit Riding Free: Ride Along Adventure,Movie,22,0
Lego Dc Comics Super Heroes: Batman Be-Leaguered,Movie,22,0
Lego Marvel Super Heroes: Avengers Reassembled!,Movie,22,0
Lego Marvel Super Heroes: Black Panther - Trouble In Wakanda,Movie,22,0
Trolls: The Beat Goes On!,Show,21,8
Dale'S Supermarket Sweep,Show,21,8
Girlfriends,Show,21,8
New Girl,Show,21,7
Moesha,Show,21,6
Young & Hungry,Show,21,5
Transformers: Robots In Disguise,Show,21,5
Half & Half,Show,21,4
Inspector Gadget,Show,21,4
True And The Rainbow Kingdom,Show,21,4
Home: Adventures With Tip & Oh,Show,21,4
Chappelle'S Show,Show,21,3
Happy Endings,Show,21,3
Explained,Show,21,3
Sonic X,Show,21,3
Dinosaur King,Show,21,2
Legend Of Exorcism,Show,21,2
"The Mind, Explained",Show,21,2
The End Of The F***Ing World,Show,21,2
Great News,Show,21,2
Marlon,Show,21,2
Kong: King Of The Apes,Show,21,2
Edgar Rice Burroughs' Tarzan And Jane,Show,21,2
Power Rangers Dino Fury,Show,21,2
Beyond Stranger Things,Show,21,1
Six Windows In The Desert,Show,21,1
History Of Swear Words,Show,21,1
I Am Not Okay With This,Show,21,1
Champions,Show,21,1
Storybots Super Songs,Show,21,1
Zoids Wild,Show,21,1
A Go! Go! Cory Carson Halloween,Movie,21,0
Lego Marvel Super Heroes: Guardians Of The Galaxy - The Thanos Threat,Movie,21,0
A Go! Go! Cory Carson Christmas,Movie,21,0
Comedians In Cars Getting Coffee,Show,20,11
Khawatir,Show,20,11
One On One,Show,20,5
Word Party,Show,20,5
Mighty Raju,Show,20,4
Bakugan: Battle Planet,Show,20,4
Abby Hatcher,Show,20,3
Zac & Mia,Show,20,2
You Vs. Wild,Show,20,2
Until Dawn,Show,20,1
Highland: Thailand'S Marijuana Awakening,Show,20,1
Deaf U,Show,20,1
Aunty Donna'S Big Ol House Of Fun,Show,20,1
Social Distance,Show,20,1
Astronomy Club: The Sketch Show,Show,20,1
Voir,Show,20,1
Nobody'S Looking,Show,20,1
Absurd Planet,Show,20,1
Zach Stone Is Gonna Be Famous,Show,20,1
Sparking Joy With Marie Kondo,Show,20,1
Team Zenko Go,Show,20,1
Johnny Test'S Ultimate Meatloaf Quest,Movie,20,0
The Parkers,Show,19,5
Turbo Fast,Show,19,3
The Cat In The Hat Knows A Lot About That!,Show,19,3
The Inbestigators,Show,19,2
The Daily Life Of The Immortal King,Show,19,2
Hot Date,Show,19,2
Tear Along The Dotted Line,Show,19,1
Headspace Guide To Sleep,Show,19,1
Adventure Beast,Show,19,1
The Iliza Shlesinger Sketch Show,Show,19,1
Kulipari: Dream Walker,Show,19,1
City Of Ghosts,Show,19,1
Johnny Test,Show,18,6
Veggietales In The House,Show,18,4
Frequency,Show,18,3
Follow This,Show,18,3
The Comedy Lineup,Show,18,2
Titipo Titipo,Show,18,2
Love Daily,Show,18,1
28 Faces Of The Moon,Show,18,1
The Miracle,Show,18,1
Ninjago: Masters Of Spinjitzu,Show,17,15
The Garfield Show,Show,17,5
Takki,Show,17,3
Bonding,Show,17,2
Motown Magic,Show,17,2
Lego Bionicle: The Journey To One,Show,17,2
Ladies Up,Show,17,1
Dreamworks How To Train Your Dragon Legends,Show,17,1
Schulz Saves America,Show,17,1
The Way Of The Househusband,Show,17,1
Lego Friends,Show,16,5
Aggretsuko,Show,16,4
I Think You Should Leave With Tim Robinson,Show,16,3
Hotel Transylvania: The Series,Show,16,2
Cupcake & Dino - General Services,Show,16,2
Nightmare Teacher,Show,16,1
Wrong Kind Of Black,Show,16,1
Jada,Movie,16,0
Danger Mouse,Show,15,10
Octonauts,Show,15,6
Pj Masks,Show,15,5
44 Cats,Show,15,5
Scissor Seven,Show,15,3
Chip And Potato,Show,15,3
Justin Time,Show,15,3
Beat Bugs,Show,15,3
Llama Llama,Show,15,2
Pink Zone,Show,15,1
Lugar De Mulher,Show,15,1
The New Adventures Of Oggy,Show,15,1
The Cuphead Show!,Show,15,1
I Heart Arlo,Show,15,1
Headspace Unwind You Mind,Movie,15,0
Gone,Movie,15,0
Robocar Poli,Show,14,4
Ben & Holly'S Little Kingdom,Show,14,3
Timmy Time,Show,14,3
Sammy & Co,Show,14,2
Elite Short Stories: Carla Samuel,Show,14,1
Angry Birds: Summer Madness,Show,14,1
Creating The Queen'S Gambit,Movie,14,0
Spark,Show,13,5
Hello Ninja,Show,13,4
Cocomong,Show,13,4
Bottersnikes & Gumbles,Show,13,4
Polly Pocket,Show,13,3
Gigantosaurus,Show,13,3
"Love, Death & Robots",Show,13,3
Yoohoo To The Rescue,Show,13,3
Pinky Malinky,Show,13,3
Kayko And Kokosh,Show,13,2
Dennis & Gnasher Unleashed!,Show,13,2
Tobot Galaxy Detectives,Show,13,2
Elite Short Stories: Phillipe Caye Felipe,Show,13,1
The Time It Takes,Show,13,1
Magic Cellphone,Show,13,1
Paprika,Show,13,1
Badanamu Stories,Show,13,1
The Road To El Camino: Behind The Scenes Of El Camino: A Breaking Bad Movie,Movie,13,0
Horrid Henry,Show,12,5
Flavorful Origins,Show,12,4
Super Monsters,Show,12,3
Robot Trains,Show,12,3
Little Singham,Show,12,2
Danger Mouse,Show,12,2
Cry Babies Magic Tears,Show,12,2
Ricky Zoom,Show,12,2
Transformers: Rescue Bots Academy,Show,12,2
Elite Short Stories: Samuel Omar,Show,12,1
Elite Short Stories: Guzmán Caye Rebe,Show,12,1
Elite Short Stories: Patrick,Show,12,1
Elite Short Stories: Omar Ander Alexis,Show,12,1
Rilakkuma And Kaoru,Show,12,1
Heroes Of Goo Jit Zu,Show,12,1
Tayo The Little Bus,Show,11,6
Talking Tom And Friends,Show,11,5
Pocoyo,Show,11,4
Rainbow Ruby,Show,11,4
Lego Friends: Girls On A Mission,Show,11,4
Gormiti,Show,11,4
Kazoops!,Show,11,3
Transformers: Cyberverse,Show,11,3
Puffin Rock,Show,11,2
Karma'S World,Show,11,2
Bread Barbershop,Show,11,2
Cloudy With A Chance Of Meatballs,Show,11,2
Running Man,Show,11,1
Power Players,Show,11,1
Brews Brothers,Show,11,1
Elite Short Stories: Nadia Guzmán,Show,11,1
Luo Bao Bei,Show,11,1
Thomas & Friends: All Engines Go!,Show,11,1
Thomas & Friends,Show,10,24
Fireman Sam,Show,10,13
Rabbids Invasion,Show,10,4
The Disastrous Life Of Saiki K.,Show,10,3
Dc Super Hero Girls,Show,10,2
The Unlisted,Show,10,1
Under The Black Moonlight,Show,10,1
Oggy And The Cockroaches,Show,9,7
Go! Go! Cory Carson,Show,9,6
Zig And Sharko,Show,9,3
Dino Girl Gauko,Show,9,2
Trivia Quest,Show,9,1
The Possessed,Show,9,1
Oscar'S Oasis,Show,9,1
The Characters Of The Continent,Movie,9,0
Pororo The Little Penguin,Show,8,6
Cocomelon,Show,8,4
Buddi,Show,8,2
Larva Island,Show,8,2
True: Terrific Tales,Show,8,1
Losers,Show,8,1
The Hand Of God: Through The Eyes Of Sorrentino,Movie,8,0
Shaun The Sheep,Show,7,6
Grizzy & The Lemmings,Show,7,3
Cleo & Cuquin,Show,7,2
Bookmarks: Celebrating Black Voices,Show,7,1
Barbie: Life In The Dreamhouse,Show,6,7
Masha And The Bear,Show,6,5
Morphle,Show,6,5
Rainbow High,Show,6,3
Mighty Little Bheem,Show,6,3
The Witcher: A Look Inside The Episodes,Show,6,1
Mighty Little Bheem: Festival Of Colors,Show,6,1
The Ingenuity Of The Househusband,Show,6,1
Oats Studios,Show,6,1
Shaun The Sheep: Adventures From Mossy Bottom,Show,6,1
Numberblocks,Show,5,5
Little Baby Bum,Show,5,4
Три Кота,Show,5,3
Masha'S Tales,Show,5,2
Simon,Show,5,2
Masha'S Spooky Stories,Show,5,1
We The People,Show,5,1
Booba,Show,4,4
Lego City,Show,4,3
Word Party Songs,Show,4,1
Sunny Bunnies,Show,3,4
Molang,Show,3,3
Trotro,Show,3,2
It'S Bruno!,Show,3,1
Booba: Food Puzzle,Show,3,1
True Tunes,Show,3,1
Larva,Show,2,5
Angry Birds Toons,Show,2,4
Julie And The Phantoms,Show,2,1
Pui Pui Molcar,Show,2,1
